"  _real,_time ","   _totl,_time ","   missn,_time ","   timer,_time ","   _zulu,_time ","   local,_time ","   hobbs,_time ","   __USE,puffs ","   __TOT,puffs ","   __VIS,_tris ","   _Vind,_kias ","   _Vind,_keas ","   Vtrue,_ktas ","   Vtrue,_ktgs ","   _Vind,__mph ","   Vtrue,mphas ","   Vtrue,mphgs ","   _elev,stick ","   ailrn,stick ","   ruddr,stick ","   _trim,_elev ","   _trim,ailrn ","   _trim,ruddr ","   _flap,handl ","   _flap,postn ","   _slat,ratio ","   sbrak,handl ","   sbrak,postn ","   pitch,__deg ","   _roll,__deg ","   hding,_true ","   hding,__mag ","   __lat,__deg ","   __lon,__deg ","   __alt,ftmsl ","   __alt,ftagl ","   ___on,runwy ","   __alt,__ind ","   __lat,orign ","   __lon,orign ","   ____X,____m ","   ____Y,____m ","   ____Z,____m ","   ___vX,__m/s ","   ___vY,__m/s ","   ___vZ,__m/s ","   _dist,___ft ","   _dist,___nm ","   thro1,_part ","   rpm_1,_prop ","   NAV_1,__OBS ","   NAV_1,s-crs ","   NAV_1,_flag ","   NAV_2,__OBS ","   NAV_2,s-crs ","   NAV_2,_flag ","   NAV_1,n-typ ","   NAV_1,to-fr ","   NAV_1,m-crs ","   NAV_1,r-brg ","   NAV_1,dme-d ","   NAV_1,h-def ","   NAV_1,v-def ","   ___ap,__src ","   _fdir,_mode ","   _fdir,_ptch ","   _fdir,_roll ","   __HUD,power ","   __HUD,brite ", 
151.47522,4.1086,4.1086,0.0,2.27533,12.27533,0.9898,0.0,0.0,285871.0,80.69231,80.71524,83.61282,83.6124,92.85905,96.21991,96.21989,0.00392,0.00392,0.00392,0.06385,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.86541,3.97143,176.88617,165.37334,-37.49732,144.80559,2391.25,1194.37585,1.0,2386.59131,-37.5,145.0,-17171.66016,705.73407,-280.89337,2.47801,-0.12302,42.94253,583.00848,0.09595,0.50196,1848.64673,160.0,160.08217,1.0,0.0,160.08217,1.0,10.0,1.0,156.98239,89.99437,9.67898,-2.5,-2.5,0.0,2.0,2.27038,3.80113,1.0,0.5, 
151.57274,4.20612,4.20612,0.0,2.27535,12.27535,0.98983,0.0,0.0,285871.0,80.70013,80.69824,83.59515,83.5948,92.86805,96.19958,96.19958,0.00392,0.00392,0.00392,0.06708,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.88836,3.98072,176.98051,165.46767,-37.49736,144.8056,2391.20898,1193.99524,1.0,2387.35718,-37.5,145.0,-17171.42188,705.72241,-276.7059,2.41171,-0.1161,42.93723,596.76917,0.09822,0.50196,1848.53271,160.0,160.08215,1.0,0.0,160.08215,1.0,10.0,1.0,157.26213,89.9949,9.67673,-2.47837,-2.5,0.0,2.0,2.27038,3.80113,1.0,0.5, 
151.66789,4.30127,4.30127,0.0,2.27538,12.27538,0.98986,0.0,0.0,285871.0,80.7039,80.67493,83.57096,83.57066,92.87239,96.17175,96.17175,0.00392,0.00392,0.00392,0.0688,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.91849,3.9974,177.07242,165.55956,-37.49739,144.8056,2391.17188,1193.62634,1.0,2387.98218,-37.5,145.0,-17171.19531,705.71185,-272.62082,2.34641,-0.10658,42.92841,610.1922,0.10042,0.08234,1791.31982,160.0,160.08214,1.0,0.0,160.08214,1.0,10.0,1.0,157.50967,89.99536,9.67453,-2.39682,-2.5,0.0,2.0,2.27038,3.80113,1.0,0.5, 
151.76657,4.39995,4.39995,0.0,2.27541,12.27541,0.98988,0.0,0.0,285871.0,80.70425,80.62309,83.51722,83.51698,92.8728,96.1099,96.10989,0.00392,0.00392,0.00392,0.0694,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.95021,4.02327,177.16661,165.65373,-37.49743,144.8056,2391.13696,1193.24695,1.0,2388.52319,-37.5,145.0,-17170.96875,705.70197,-268.38586,2.27744,-0.09482,42.90446,624.10638,0.10271,0.06712,1714.87109,160.0,160.08212,1.0,0.0,160.08212,1.0,10.0,1.0,157.74251,89.9958,9.67225,-2.27359,-2.5,0.0,2.0,2.27038,3.80113,1.0,0.5, 
151.8632,4.49659,4.49659,0.0,2.27543,12.27544,0.98991,0.0,0.0,285871.0,80.70079,80.54902,83.44044,83.44025,92.86881,96.02156,96.02155,0.00392,0.00392,0.00392,0.06956,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.97626,4.04824,177.25714,165.74425,-37.49747,144.8056,2391.10645,1192.87915,1.0,2388.96313,-37.5,145.0,-17170.75195,705.69348,-264.2417,2.20886,-0.08326,42.86852,637.72125,0.10496,0.04336,1648.52393,160.0,160.08211,1.0,0.0,160.08211,1.0,10.0,1.0,157.94905,89.99619,9.67001,-2.1337,-2.5,0.0,2.0,2.27038,3.80113,1.0,0.5, 
151.96094,4.59432,4.59432,0.0,2.27546,12.27546,0.98994,0.0,0.0,285871.0,80.69257,80.45531,83.34333,83.34318,92.85936,95.9098,95.90979,0.00392,0.00392,0.00392,0.06993,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.99656,4.07287,177.3468,165.83389,-37.49751,144.8056,2391.0791,1192.5105,1.0,2389.33203,-37.5,145.0,-17170.53906,705.68591,-260.05472,2.13881,-0.0734,42.82207,651.47571,0.10722,0.02641,1587.61438,160.0,160.08209,1.0,0.0,160.08209,1.0,10.0,1.0,158.13838,89.99655,9.66776,-1.98467,-2.5,0.0,2.0,2.27038,3.80113,1.0,0.5, 
152.056,4.68938,4.68938,0.0,2.27549,12.27549,0.98996,0.0,0.0,285871.0,80.67861,80.34972,83.23393,83.23382,92.84329,95.78391,95.78391,0.00392,0.00392,0.00392,0.07068,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.01222,4.09468,177.43222,165.91931,-37.49754,144.8056,2391.05518,1192.15454,1.0,2389.62866,-37.5,145.0,-17170.33984,705.67932,-255.98666,2.07024,-0.0666,42.76911,664.83838,0.10942,0.02233,1536.17578,160.0,160.08209,1.0,0.0,160.08209,1.0,10.0,1.0,158.3054,89.99687,9.66556,-1.83989,-2.5,0.0,2.0,2.27038,3.62973,1.0,0.5, 
152.16556,4.79894,4.79894,0.0,2.27552,12.27552,0.99,0.0,0.0,285871.0,80.65501,80.21471,83.09403,83.09393,92.81612,95.62291,95.62291,0.00392,0.00392,0.00392,0.07186,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.02819,4.0987,177.52872,166.01579,-37.49759,144.80562,2391.02954,1191.74634,1.0,2389.90845,-37.5,145.0,-17170.11914,705.6723,-251.3051,1.99103,-0.06268,42.70082,680.21503,0.11195,0.02233,1485.58887,160.0,160.08208,1.0,0.0,160.08208,1.0,10.0,1.0,158.47887,89.99718,9.66304,-1.67899,-2.5,0.0,2.0,2.27038,3.08195,1.0,0.5, 
152.27409,4.90748,4.90748,0.0,2.27555,12.27555,0.99003,0.0,0.0,285871.0,80.62103,80.07048,82.9446,82.94449,92.77702,95.45095,95.45095,0.00392,0.00392,0.00392,0.07309,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.04376,4.0733,177.62183,166.10887,-37.49762,144.80562,2391.00488,1191.3429,1.0,2390.12939,-37.5,145.0,-17169.90625,705.66553,-246.67456,1.91267,-0.06218,42.62746,695.42285,0.11445,0.02233,1442.94824,160.0,160.08205,1.0,0.0,160.08205,1.0,10.0,1.0,158.63274,89.99748,9.66055,-1.52868,-2.5,0.0,2.0,2.27038,2.53924,1.0,0.5, 
152.38315,5.01653,5.01653,0.0,2.27558,12.27558,0.99006,0.0,0.0,285871.0,80.57702,79.9177,82.78631,82.78619,92.72638,95.26879,95.26878,0.00392,0.00392,0.00392,0.07419,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.05932,4.04166,177.70895,166.19598,-37.49767,144.80562,2390.97998,1190.93738,1.0,2390.30737,-37.5,145.0,-17169.70313,705.65863,-242.03064,1.83429,-0.06384,42.54939,710.67358,0.11696,0.02233,1406.16235,160.0,160.08203,1.0,0.0,160.08203,1.0,10.0,1.0,158.77118,89.99773,9.65805,-1.38848,-2.5,0.0,2.0,2.27038,2.97291,1.0,0.5, 
