"  _real,_time ","   _totl,_time ","   missn,_time ","   timer,_time ","   _zulu,_time ","   local,_time ","   hobbs,_time ","   __USE,puffs ","   __TOT,puffs ","   __VIS,_tris ","   _Vind,_kias ","   _Vind,_keas ","   Vtrue,_ktas ","   Vtrue,_ktgs ","   _Vind,__mph ","   Vtrue,mphas ","   Vtrue,mphgs ","   _elev,stick ","   ailrn,stick ","   ruddr,stick ","   _trim,_elev ","   _trim,ailrn ","   _trim,ruddr ","   _flap,handl ","   _flap,postn ","   _slat,ratio ","   sbrak,handl ","   sbrak,postn ","   pitch,__deg ","   _roll,__deg ","   hding,_true ","   hding,__mag ","   __lat,__deg ","   __lon,__deg ","   __alt,ftmsl ","   __alt,ftagl ","   ___on,runwy ","   __alt,__ind ","   __lat,orign ","   __lon,orign ","   ____X,____m ","   ____Y,____m ","   ____Z,____m ","   ___vX,__m/s ","   ___vY,__m/s ","   ___vZ,__m/s ","   _dist,___ft ","   _dist,___nm ","   thro1,_part ","   rpm_1,_prop ","   NAV_1,__OBS ","   NAV_1,s-crs ","   NAV_1,_flag ","   NAV_2,__OBS ","   NAV_2,s-crs ","   NAV_2,_flag ","   NAV_1,n-typ ","   NAV_1,to-fr ","   NAV_1,m-crs ","   NAV_1,r-brg ","   NAV_1,dme-d ","   NAV_1,h-def ","   NAV_1,v-def ","   ___ap,__src ","   _fdir,_mode ","   _fdir,_ptch ","   _fdir,_roll ","   __HUD,power ","   __HUD,brite ", 
483.60504,90.3317,90.3317,0.0,2.29928,12.29928,0.90489,0.0,0.0,292093.0,79.9591,80.09339,82.80469,82.79469,92.01529,95.28993,95.28992,-0.00074,0.00987,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.18555,2.23027,175.812,164.28398,-37.52977,144.81235,2258.04346,1415.18396,0.0,2260.19287,-37.5,145.0,-16567.56836,665.86664,3331.00049,3.2207,-0.67568,42.47111,12645.92188,2.08125,0.50196,1841.64697,160.0,160.06699,1.0,0.0,160.06699,1.0,10.0,1.0,160.15096,89.99986,7.70296,0.07163,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
483.69629,90.42294,90.42294,0.0,2.2993,12.2993,0.90492,0.0,0.0,292093.0,79.96693,80.1011,82.81241,82.8024,92.0243,95.29883,95.29883,-0.00373,0.05213,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.18522,2.31957,175.85651,164.32848,-37.5298,144.81235,2257.84521,1415.07959,0.0,2259.99463,-37.5,145.0,-16567.27539,665.80499,3334.87622,3.1868,-0.67635,42.47764,12658.67383,2.08335,0.50196,1841.70447,160.0,160.06697,1.0,0.0,160.06697,1.0,10.0,1.0,160.15013,89.99986,7.70087,0.07099,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
483.8082,90.53486,90.53486,0.0,2.29933,12.29933,0.90495,0.0,0.0,292093.0,79.97666,80.11069,82.82202,82.81199,92.0355,95.30988,95.30991,-0.00505,0.0551,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.18129,2.54847,175.90674,164.37869,-37.52985,144.81236,2257.60181,1414.95117,0.0,2259.75122,-37.5,145.0,-16566.92188,665.72919,3339.63062,3.14292,-0.67788,42.48585,12674.31543,2.08592,0.50196,1841.74695,160.0,160.06696,1.0,0.0,160.06696,1.0,10.0,1.0,160.14912,89.99986,7.6983,0.07019,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
483.8974,90.62406,90.62406,0.0,2.29936,12.29936,0.90497,0.0,0.0,292093.0,79.98418,80.11845,82.82983,82.81972,92.04416,95.31886,95.31886,-0.00458,0.0395,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.17565,2.75047,175.94286,164.41479,-37.52988,144.81236,2257.40723,1414.84839,0.0,2259.55713,-37.5,145.0,-16566.64258,665.66864,3343.4209,3.10529,-0.67948,42.49261,12686.78418,2.08798,0.50196,1841.78101,160.0,160.06694,1.0,0.0,160.06694,1.0,10.0,1.0,160.1483,89.99986,7.69625,0.06954,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
484.00772,90.73438,90.73438,0.0,2.29939,12.29939,0.905,0.0,0.0,292093.0,79.99377,80.12798,82.83937,82.82925,92.05518,95.32985,95.32986,-0.0001,6e-05,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.16903,2.88883,175.98668,164.4586,-37.52993,144.81236,2257.16626,1414.72083,0.0,2259.31738,-37.5,145.0,-16566.30469,665.59363,3348.10913,3.05599,-0.68085,42.50109,12702.2041,2.09051,0.50196,1841.85742,160.0,160.06693,1.0,0.0,160.06693,1.0,10.0,1.0,160.14726,89.99986,7.69372,0.06872,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
484.11667,90.84335,90.84335,0.0,2.29942,12.29942,0.90503,0.0,0.0,292093.0,80.00315,80.13744,82.84885,82.83867,92.06599,95.34077,95.34076,0.0,0.0,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.16714,2.93393,176.03534,164.50725,-37.52997,144.81236,2256.92773,1414.59448,0.0,2259.08032,-37.5,145.0,-16565.97461,665.51929,3352.74072,3.00598,-0.68261,42.50952,12717.43945,2.09302,0.50196,1841.96082,160.0,160.06691,1.0,0.0,160.06691,1.0,10.0,1.0,160.14622,89.99986,7.69122,0.06791,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
484.20398,90.93066,90.93066,0.0,2.29944,12.29944,0.90506,0.0,0.0,292093.0,80.01058,80.14501,82.85645,82.84622,92.07454,95.34949,95.34949,0.0,0.0,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.16805,2.95685,176.07991,164.5518,-37.53,144.81238,2256.73608,1414.4928,0.0,2258.89111,-37.5,145.0,-16565.71289,665.45966,3356.45264,2.96562,-0.68368,42.51625,12729.64648,2.09503,0.50196,1842.04517,160.0,160.06689,1.0,0.0,160.06689,1.0,10.0,1.0,160.1454,89.99986,7.68921,0.06725,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
484.29068,91.0221,91.0221,0.0,2.29947,12.29947,0.90508,0.0,0.0,292093.0,80.01765,80.15288,82.86434,82.85413,92.08267,95.35858,95.35859,-3e-05,-7e-05,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.17018,2.97846,176.13242,164.60429,-37.53003,144.81238,2256.5354,1414.38623,0.0,2258.69043,-37.5,145.0,-16565.44531,665.39709,3360.34082,2.9231,-0.68422,42.52326,12742.43262,2.09713,0.50196,1842.13159,160.0,160.06688,1.0,0.0,160.06688,1.0,10.0,1.0,160.14455,89.99986,7.68711,0.06654,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
484.38992,91.12132,91.12132,0.0,2.2995,12.2995,0.90511,0.0,0.0,292093.0,80.02645,80.16136,82.87284,82.86263,92.0928,95.36836,95.36837,-0.0,-1e-05,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.17292,3.00218,176.19583,164.66769,-37.53007,144.81238,2256.31738,1414.27051,0.0,2258.47266,-37.5,145.0,-16565.15625,665.32922,3364.56055,2.87654,-0.68416,42.53082,12756.30957,2.09942,0.50196,1842.22266,160.0,160.06686,1.0,0.0,160.06686,1.0,10.0,1.0,160.14357,89.99986,7.68483,0.06576,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
484.48123,91.21265,91.21265,0.0,2.29952,12.29952,0.90514,0.0,0.0,292093.0,80.03482,80.16908,82.88057,82.87038,92.10243,95.37727,95.37726,-1e-05,-2e-05,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.1753,3.02494,176.25952,164.73137,-37.53011,144.81238,2256.11719,1414.16418,0.0,2258.27393,-37.5,145.0,-16564.89648,665.26678,3368.44482,2.83316,-0.68359,42.53772,12769.08203,2.10152,0.50196,1842.30383,160.0,160.06685,1.0,0.0,160.06685,1.0,10.0,1.0,160.14268,89.99986,7.68274,0.06505,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
484.57257,91.30399,91.30399,0.0,2.29955,12.29955,0.90516,0.0,0.0,292093.0,80.04295,80.17672,82.88821,82.87805,92.11178,95.38605,95.38605,-2e-05,-6e-05,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.17729,3.0486,176.32784,164.79967,-37.53014,144.81238,2255.91699,1414.05823,0.0,2258.07568,-37.5,145.0,-16564.64063,665.20435,3372.33081,2.78918,-0.68266,42.54458,12781.85742,2.10362,0.50196,1842.38281,160.0,160.06683,1.0,0.0,160.06683,1.0,10.0,1.0,160.1418,89.99986,7.68064,0.06434,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
484.66833,91.39975,91.39975,0.0,2.29957,12.29957,0.90519,0.0,0.0,292051.0,80.05103,80.18462,82.89612,82.88601,92.12108,95.39515,95.39515,-1e-05,-4e-05,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.17889,3.07436,176.40358,164.8754,-37.53018,144.81239,2255.70752,1413.94751,0.0,2257.8667,-37.5,145.0,-16564.375,665.13904,3376.40503,2.74235,-0.68145,42.55172,12795.25293,2.10583,0.50196,1842.46387,160.0,160.06682,1.0,0.0,160.06682,1.0,10.0,1.0,160.14085,89.99986,7.67844,0.06358,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
484.7674,91.49879,91.49879,0.0,2.2996,12.2996,0.90522,0.0,0.0,292051.0,80.05961,80.19268,82.90419,82.89413,92.13096,95.40444,95.40445,-1e-05,-2e-05,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.18009,3.10203,176.48534,164.95714,-37.53022,144.81239,2255.49146,1413.8335,0.0,2257.65063,-37.5,145.0,-16564.10742,665.07166,3380.61987,2.69307,-0.68005,42.55906,12809.11035,2.10811,0.50196,1842.54565,160.0,160.0668,1.0,0.0,160.0668,1.0,10.0,1.0,160.13985,89.99986,7.67617,0.06279,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
484.86008,91.59148,91.59148,0.0,2.29963,12.29963,0.90524,0.0,0.0,292301.0,80.06748,80.20016,82.91167,82.90166,92.14001,95.41306,95.41306,0.0,0.0,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.18092,3.12877,176.564,165.03578,-37.53025,144.81239,2255.28955,1413.72729,0.0,2257.44849,-37.5,145.0,-16563.85938,665.00867,3384.56543,2.64613,-0.67868,42.56588,12822.08008,2.11024,0.50196,1842.62073,160.0,160.06679,1.0,0.0,160.06679,1.0,10.0,1.0,160.13887,89.99986,7.67404,0.06204,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
484.95352,91.68491,91.68491,0.0,2.29965,12.29965,0.90527,0.0,0.0,292551.0,80.07548,80.20761,82.91912,82.90916,92.14922,95.42163,95.42164,0.0,0.0,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.18162,3.15639,176.64447,165.11624,-37.53029,144.81239,2255.08667,1413.62073,0.0,2257.24463,-37.5,145.0,-16563.61523,664.94531,3388.54248,2.59801,-0.67728,42.57271,12835.15332,2.11239,0.50196,1842.69507,160.0,160.06677,1.0,0.0,160.06677,1.0,10.0,1.0,160.13786,89.99986,7.67189,0.06126,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
485.04956,91.78098,91.78098,0.0,2.29968,12.29968,0.9053,0.0,0.0,292551.0,80.08369,80.21521,82.92672,82.91679,92.15868,95.43037,95.43036,0.0,0.0,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.18233,3.1853,176.72755,165.19931,-37.53033,144.81239,2254.87842,1413.51172,0.0,2257.03467,-37.5,145.0,-16563.36719,664.88037,3392.63257,2.5477,-0.67584,42.57968,12848.5957,2.11461,0.50196,1842.77039,160.0,160.06676,1.0,0.0,160.06676,1.0,10.0,1.0,160.13686,89.99986,7.66969,0.06044,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
485.14502,91.87643,91.87643,0.0,2.29971,12.29971,0.90532,0.0,0.0,292509.0,80.09165,80.22265,82.93416,82.92429,92.16783,95.43893,95.43893,-1e-05,2e-05,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.18316,3.21437,176.80968,165.28142,-37.53036,144.81239,2254.67212,1413.40405,0.0,2256.82666,-37.5,145.0,-16563.12695,664.81592,3396.69775,2.49689,-0.6744,42.58656,12861.95508,2.11681,0.50196,1842.84424,160.0,160.06674,1.0,0.0,160.06674,1.0,10.0,1.0,160.13585,89.99986,7.66749,0.05963,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
485.24146,91.97285,91.97285,0.0,2.29973,12.29973,0.90535,0.0,0.0,292509.0,80.09995,80.23011,82.94161,82.93179,92.17738,95.44751,95.44751,-8e-05,0.00345,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.18413,3.24719,176.89146,165.36319,-37.5304,144.81241,2254.46411,1413.29565,0.0,2256.61621,-37.5,145.0,-16562.88867,664.75098,3400.80371,2.44479,-0.67301,42.59344,12875.44824,2.11903,0.50196,1842.91711,160.0,160.06673,1.0,0.0,160.06673,1.0,10.0,1.0,160.13481,89.99986,7.66528,0.0588,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
485.33676,92.06816,92.06816,0.0,2.29976,12.29976,0.90538,0.0,0.0,292509.0,80.10768,80.23747,82.94897,82.93917,92.18628,95.45597,95.45596,-0.00043,0.02793,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.18556,3.3053,176.97034,165.44205,-37.53043,144.81241,2254.25903,1413.18909,0.0,2256.40869,-37.5,145.0,-16562.66016,664.68689,3404.86401,2.39242,-0.67226,42.60021,12888.79102,2.12122,0.50196,1842.98315,160.0,160.06671,1.0,0.0,160.06671,1.0,10.0,1.0,160.13374,89.99986,7.66309,0.05796,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
485.43176,92.16316,92.16316,0.0,2.29979,12.29979,0.9054,0.0,0.0,292509.0,80.11568,80.24483,82.95634,82.94654,92.19548,95.46445,95.46444,-0.00119,0.04107,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.18768,3.43922,177.04501,165.51671,-37.53047,144.81241,2254.05469,1413.08301,0.0,2256.20142,-37.5,145.0,-16562.43555,664.62299,3408.91138,2.33887,-0.67226,42.60698,12902.09082,2.12341,0.50196,1843.0304,160.0,160.0667,1.0,0.0,160.0667,1.0,10.0,1.0,160.13268,89.99986,7.66091,0.05712,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
485.52972,92.26112,92.26112,0.0,2.29981,12.29981,0.90543,0.0,0.0,292509.0,80.12389,80.25233,82.96382,82.95406,92.20493,95.47307,95.47306,-0.00089,0.02905,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.18984,3.60738,177.1165,165.58818,-37.53051,144.81241,2253.84399,1412.97363,0.0,2255.98828,-37.5,145.0,-16562.20898,664.55719,3413.08545,2.28146,-0.67163,42.61396,12915.80469,2.12567,0.50196,1843.07275,160.0,160.06668,1.0,0.0,160.06668,1.0,10.0,1.0,160.13158,89.99986,7.65866,0.05623,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
485.62216,92.35357,92.35357,0.0,2.29984,12.29984,0.90545,0.0,0.0,292509.0,80.13141,80.25928,82.97076,82.96104,92.21358,95.48106,95.48106,-0.00086,0.02568,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.19165,3.74324,177.18007,165.65173,-37.53054,144.81241,2253.64575,1412.87097,0.0,2255.7876,-37.5,145.0,-16562.0,664.49512,3417.02539,2.22519,-0.67065,42.62053,12928.74902,2.1278,0.50196,1843.12231,160.0,160.06667,1.0,0.0,160.06667,1.0,10.0,1.0,160.13054,89.99986,7.65654,0.05539,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
485.71768,92.44909,92.44909,0.0,2.29987,12.29987,0.90548,0.0,0.0,292509.0,80.13909,80.2664,82.97786,82.96817,92.22242,95.48922,95.48922,-0.00089,0.01875,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.19327,3.86751,177.24364,165.7153,-37.53058,144.81241,2253.44116,1412.76526,0.0,2255.58008,-37.5,145.0,-16561.79102,664.43115,3421.09692,2.16537,-0.66962,42.62729,12942.125,2.13,0.50196,1843.18054,160.0,160.06667,1.0,0.0,160.06667,1.0,10.0,1.0,160.12944,89.99986,7.65434,0.05452,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
485.80991,92.54131,92.54131,0.0,2.29989,12.29989,0.90551,0.0,0.0,292509.0,80.14652,80.27311,82.98456,82.97492,92.23097,95.49693,95.49693,0.0,0.0,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.19463,3.94087,177.3051,165.77675,-37.53062,144.81241,2253.2439,1412.66357,0.0,2255.37964,-37.5,145.0,-16561.5957,664.36945,3425.02856,2.10642,-0.668,42.63371,12955.04004,2.13213,0.50196,1843.2489,160.0,160.06665,1.0,0.0,160.06665,1.0,10.0,1.0,160.12834,89.99986,7.65223,0.05366,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
485.90222,92.63361,92.63361,0.0,2.29992,12.29992,0.90553,0.0,0.0,292509.0,80.15389,80.27974,82.99117,82.98158,92.23946,95.50454,95.50453,0.0,0.0,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.19625,3.97683,177.36931,165.84093,-37.53065,144.81242,2253.04712,1412.5625,0.0,2255.17944,-37.5,145.0,-16561.4043,664.30786,3428.96411,2.04685,-0.66658,42.64004,12967.96777,2.13425,0.50196,1843.32666,160.0,160.06662,1.0,0.0,160.06662,1.0,10.0,1.0,160.12724,89.99986,7.65011,0.05278,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
486.01035,92.74176,92.74176,0.0,2.29995,12.29995,0.90556,0.0,0.0,292509.0,80.16254,80.28743,82.99884,82.9893,92.2494,95.51336,95.51336,0.0,0.0,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.19848,4.00833,177.44954,165.92114,-37.53069,144.81242,2252.81738,1412.44458,0.0,2254.94604,-37.5,145.0,-16561.18555,664.2359,3433.57568,1.97677,-0.66505,42.64732,12983.11426,2.13675,0.50196,1843.41748,160.0,160.0666,1.0,0.0,160.0666,1.0,10.0,1.0,160.1259,89.99986,7.64762,0.05174,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
486.1178,92.84919,92.84919,0.0,2.29998,12.29998,0.90559,0.0,0.0,292509.0,80.17111,80.295,83.00637,82.99688,92.25927,95.52203,95.52202,0.0,0.0,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.20086,4.0378,177.53534,166.00693,-37.53074,144.81242,2252.5896,1412.32825,0.0,2254.71484,-37.5,145.0,-16560.97852,664.16455,3438.15796,1.90684,-0.66353,42.65441,12998.16309,2.13922,0.50196,1843.50464,160.0,160.06659,1.0,0.0,160.06659,1.0,10.0,1.0,160.12459,89.99986,7.64516,0.05068,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
486.22534,92.95675,92.95675,0.0,2.30001,12.30001,0.90562,0.0,0.0,292509.0,80.17933,80.30245,83.01381,83.00438,92.26873,95.53059,95.53059,0.0,0.0,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.20324,4.06767,177.62749,166.09906,-37.53078,144.81242,2252.36206,1412.24866,0.0,2254.4834,-37.5,145.0,-16560.77734,664.09326,3442.74585,1.83637,-0.66193,42.66136,13013.22949,2.1417,0.50196,1843.58838,160.0,160.06657,1.0,0.0,160.06657,1.0,10.0,1.0,160.12321,89.99986,7.64269,0.04961,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
486.33539,93.06681,93.06681,0.0,2.30004,12.30004,0.90565,0.0,0.0,292509.0,80.18781,80.30999,83.0213,83.01193,92.27849,95.53922,95.53922,0.0,0.0,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.2055,4.09915,177.72797,166.19952,-37.53082,144.81242,2252.13013,1412.16919,0.0,2254.24658,-37.5,145.0,-16560.58008,664.02051,3447.44165,1.76361,-0.66019,42.66832,13028.65234,2.14424,0.50196,1843.67078,160.0,160.06656,1.0,0.0,160.06656,1.0,10.0,1.0,160.12184,89.99986,7.64016,0.04849,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
486.44373,93.17513,93.17513,0.0,2.30007,12.30007,0.90568,0.0,0.0,292509.0,80.19605,80.31728,83.02856,83.01926,92.28797,95.54757,95.54758,0.0,0.0,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.20753,4.13116,177.83231,166.30385,-37.53086,144.81242,2251.90234,1412.09192,0.0,2254.01343,-37.5,145.0,-16560.39258,663.9491,3452.06372,1.69121,-0.6584,42.67501,13043.82715,2.14674,0.50196,1843.74915,160.0,160.06654,1.0,0.0,160.06654,1.0,10.0,1.0,160.12044,89.99986,7.63767,0.04738,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
486.55093,93.28233,93.28233,0.0,2.3001,12.3001,0.90571,0.0,0.0,292509.0,80.20403,80.32442,83.03566,83.02641,92.29716,95.55573,95.55573,-6e-05,0.00089,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.20931,4.16442,177.94002,166.41154,-37.5309,144.81242,2251.67773,1412.01587,0.0,2253.78369,-37.5,145.0,-16560.21484,663.8786,3456.63916,1.61867,-0.65658,42.6815,13058.84863,2.14921,0.50196,1843.82397,160.0,160.06653,1.0,0.0,160.06653,1.0,10.0,1.0,160.11903,89.99986,7.63521,0.04627,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
486.65881,93.39023,93.39023,0.0,2.30013,12.30013,0.90574,0.0,0.0,292509.0,80.21217,80.33148,83.04268,83.03346,92.30652,95.56381,95.56379,-2e-05,0.00255,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.21092,4.20302,178.05174,166.52325,-37.53094,144.81244,2251.45239,1411.94019,0.0,2253.55322,-37.5,145.0,-16560.04492,663.80786,3461.24487,1.54466,-0.65479,42.68788,13073.97168,2.1517,0.50196,1843.89648,160.0,160.06651,1.0,0.0,160.06651,1.0,10.0,1.0,160.1176,89.99986,7.63274,0.04512,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
486.74774,93.47914,93.47914,0.0,2.30015,12.30015,0.90577,0.0,0.0,292509.0,80.21857,80.33721,83.04839,83.03922,92.31388,95.57038,95.57037,2e-05,0.00608,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.21229,4.24185,178.1454,166.6169,-37.53098,144.81244,2251.26733,1411.8783,0.0,2253.36304,-37.5,145.0,-16559.91016,663.74976,3465.04053,1.48285,-0.65342,42.69304,13086.43164,2.15375,0.50196,1843.95325,160.0,160.0665,1.0,0.0,160.0665,1.0,10.0,1.0,160.11638,89.99986,7.6307,0.04416,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
486.83694,93.56836,93.56836,0.0,2.30018,12.30018,0.90579,0.0,0.0,292509.0,80.22511,80.34293,83.05406,83.04496,92.3214,95.57691,95.57691,3e-05,0.01894,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.21394,4.29858,178.23994,166.71143,-37.53101,144.81244,2251.08203,1411.81641,0.0,2253.17358,-37.5,145.0,-16559.78125,663.69153,3468.84985,1.41991,-0.65236,42.69812,13098.93652,2.15581,0.50196,1844.00586,160.0,160.06648,1.0,0.0,160.06648,1.0,10.0,1.0,160.11516,89.99986,7.62865,0.04319,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
486.94571,93.67712,93.67712,0.0,2.30021,12.30021,0.90582,0.0,0.0,292509.0,80.23309,80.34985,83.06094,83.05186,92.33059,95.58482,95.58482,-6e-05,0.0252,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.2167,4.41535,178.3541,166.82556,-37.53105,144.81244,2250.85645,1411.74158,0.0,2252.94312,-37.5,145.0,-16559.63281,663.62061,3473.49414,1.34155,-0.65143,42.70421,13114.18262,2.15832,0.50196,1844.05786,160.0,160.06647,1.0,0.0,160.06647,1.0,10.0,1.0,160.11363,89.99986,7.62615,0.04198,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
487.05356,93.78495,93.78495,0.0,2.30024,12.30024,0.90585,0.0,0.0,292509.0,80.2407,80.3566,83.06763,83.05861,92.33935,95.59253,95.59253,-6e-05,0.01641,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.21981,4.54662,178.46477,166.93622,-37.53109,144.81244,2250.6333,1411.66772,0.0,2252.71436,-37.5,145.0,-16559.49219,663.55042,3478.09912,1.26154,-0.64998,42.71011,13129.29785,2.1608,0.50196,1844.10632,160.0,160.06645,1.0,0.0,160.06645,1.0,10.0,1.0,160.11208,89.99986,7.62368,0.04076,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
487.14627,93.87767,93.87767,0.0,2.30026,12.30026,0.90588,0.0,0.0,292509.0,80.24715,80.36224,83.07323,83.06426,92.34677,95.59898,95.59898,-0.00014,0.01169,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.22219,4.63768,178.55849,167.02992,-37.53113,144.81244,2250.44189,1411.60486,0.0,2252.51807,-37.5,145.0,-16559.37891,663.49023,3482.05957,1.19099,-0.64828,42.71505,13142.2959,2.16294,0.50196,1844.15527,160.0,160.06644,1.0,0.0,160.06644,1.0,10.0,1.0,160.11073,89.99986,7.62155,0.03968,-2.5,0.0,1.0,1.78058,0.0,1.0,0.5, 
487.25513,93.98654,93.98654,0.0,2.30029,12.30029,0.90591,0.0,0.0,292509.0,80.25471,80.36871,83.07964,83.07073,92.35548,95.60634,95.60634,-6e-05,0.00283,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.22434,4.71525,178.66815,167.13957,-37.53117,144.81244,2250.21802,1411.53162,0.0,2252.28906,-37.5,145.0,-16559.25391,663.4198,3486.71045,1.1066,-0.64607,42.72064,13157.55957,2.16546,0.50196,1844.22046,160.0,160.06642,1.0,0.0,160.06642,1.0,10.0,1.0,160.10916,89.99986,7.61906,0.03841,-2.5,0.0,1.0,1.78058,-0.32214,1.0,0.5, 
487.36658,94.09798,94.09798,0.0,2.30032,12.30032,0.90594,0.0,0.0,292509.0,80.26222,80.37518,83.08604,83.07722,92.36412,95.61372,95.61373,-3e-05,0.00514,0.00392,0.06667,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,1.2261,4.77372,178.78149,167.2529,-37.53121,144.81244,2249.98975,1411.45752,0.0,2252.0542,-37.5,145.0,-16559.13672,663.34796,3491.47168,1.01902,-0.6441,42.72616,13173.18457,2.16803,0.50196,1844.29187,160.0,160.06641,1.0,0.0,160.06641,1.0,10.0,1.0,160.10751,89.99986,7.6165,0.03709,-2.5,0.0,1.0,1.78058,-0.87937,1.0,0.5, 
