Display,X Pos,Y Pos,Start Time (secs),Pupil Diameter
1,938.5033,112.379,853.016105,5.49177872017026
1,938.1953,111.654,853.032121,5.52716059610248
1,938.0482,111.0752,853.048121,5.56347193196416
1,937.7826,110.8555,853.066107,5.56689733639359
1,937.2939,111.5907,853.080118,5.58414263650775
1,936.5891,112.6094,853.096106,5.56083768606186
1,936.0573,113.1044,853.112125,5.54103869944811
1,935.6254,113.9634,853.131107,5.53455390036106
-1,NaN,NaN,853.143108,0
1,932.8491,121.5097,853.161142,5.56569406762719
-1,NaN,NaN,853.177128,0
1,923.0211,138.7262,853.193111,5.46768726781011
-1,NaN,NaN,853.209114,0
1,910.0406,166.1031,853.231113,5.44227287173271
-1,NaN,NaN,853.241114,0
1,888.0889,204.793,853.259114,5.4514342918992
-1,NaN,NaN,853.277159,0
1,865.0046,247.1601,853.291116,5.42542850598693
-1,NaN,NaN,853.305124,0
1,839.5325,292.8332,853.327145,5.48032810911536
-1,NaN,NaN,853.337116,0
1,811.2057,343.4986,853.357117,5.48783037811518
-1,NaN,NaN,853.372121,0
1,779.4153,399.9559,853.388121,5.49407163634896
-1,NaN,NaN,853.402121,0
1,749.5602,448.3108,853.426123,5.48477144911885
-1,NaN,NaN,853.434121,0
1,735.0237,468.5329,853.454145,5.4142139852047
-1,NaN,NaN,853.468176,0
1,731.9312,470.0255,853.486137,5.44779049232602
1,729.7211,470.1027,853.502124,5.41890785098076
1,727.1191,471.1853,853.521745,5.42612373828888
1,726.5372,471.38,853.535127,5.39774587377906
1,727.0475,470.0077,853.551131,5.37474825978279
-1,NaN,NaN,853.56513,0
-1,NaN,NaN,853.583158,0
1,769.4685,410.0143,853.601135,5.31856622546911
-1,NaN,NaN,853.617315,0
1,844.2955,306.8741,853.633142,5.20746456459165
1,877.3992,262.2197,853.649165,5.21792005747557
1,908.7688,215.4183,853.665137,5.15286950394511
1,937.0436,170.9532,853.682151,5.10480022057891
1,959.5192,138.879,853.698132,5.12470630928874
1,973.4026,115.9375,853.71415,5.1245866343379
1,975.0635,117.664,853.730146,5.20883919671178
1,975.1011,113.7426,853.746145,5.20862406119704
1,974.0957,113.841,853.762137,5.29627362266183
1,972.3624,117.4792,853.782154,5.28470566496253
1,970.1381,118.9401,853.794137,5.33127784729004
-1,NaN,NaN,853.810159,0
-1,NaN,NaN,853.830157,0
-1,NaN,NaN,853.842151,0
-1,NaN,NaN,853.858145,0
-1,NaN,NaN,853.880143,0
-1,NaN,NaN,853.892156,0
-1,NaN,NaN,853.908173,0
-1,NaN,NaN,853.932146,0
1,946.391,148.5585,853.940144,5.20760426297784
1,944.9888,151.1858,853.956176,5.13805262744427
1,944.3956,148.2863,853.978209,5.20630413666368
-1,NaN,NaN,853.990145,0
-1,NaN,NaN,854.004147,0
-1,NaN,NaN,854.028161,0
1,944.9633,134.3529,854.038167,5.2536204457283
1,945.8092,128.0831,854.054151,5.12245995923877
1,945.5128,123.1616,854.073151,5.22607704624534
1,945.2243,121.0702,854.08717,5.03094121813774
1,945.363,117.5992,854.103153,5.02861011773348
1,945.7687,111.4451,854.123164,5.10881189256907
1,945.7095,107.9826,854.135181,5.00982720404863
1,944.956,105.3174,854.151154,5.07625006139278
1,945.3047,101.5592,854.169158,5.01641072332859
1,945.0881,102.8107,854.187174,5.04055852070451
1,945.0356,103.8617,854.201173,5.06753707304597
1,944.5405,106.5895,854.219159,5.08684339001775
1,944.397,104.6755,854.233175,5.21184829995036
-1,NaN,NaN,854.249176,0
-1,NaN,NaN,854.265161,0
-1,NaN,NaN,854.283159,0
-1,NaN,NaN,854.29716,0
-1,NaN,NaN,854.315163,0
-1,NaN,NaN,854.333164,0
-1,NaN,NaN,854.347183,0
-1,NaN,NaN,854.361181,0
-1,NaN,NaN,854.379179,0
-1,NaN,NaN,854.395184,0
-1,NaN,NaN,854.411183,0
-1,NaN,NaN,854.431168,0
-1,NaN,NaN,854.443182,0
-1,NaN,NaN,854.457168,0
-1,NaN,NaN,854.479196,0
-1,NaN,NaN,854.491188,0
-1,NaN,NaN,854.507172,0
-1,NaN,NaN,854.527175,0
-1,NaN,NaN,854.539184,0
1,940.4172,141.4252,854.555189,5.61714451760054
1,941.0947,134.985,854.58019,5.44288055971265
-1,NaN,NaN,854.586175,0
-1,NaN,NaN,854.604176,0
-1,NaN,NaN,854.622586,0
-1,NaN,NaN,854.636178,0
-1,NaN,NaN,854.650177,0
-1,NaN,NaN,854.670935,0
1,941.7599,124.2625,854.686198,5.43279619887471
1,939.4124,133.3307,854.702209,5.38427615538239
1,935.6987,137.4446,854.720294,5.39459474384785
1,934.4428,145.2732,854.736181,5.35111408680677
-1,NaN,NaN,854.74821,0
-1,NaN,NaN,854.766183,0
1,934.7921,153.9068,854.784185,5.35513367503881
1,936.791,155.1781,854.798185,5.41203841567039
1,936.3541,154.3487,854.816219,5.40623301640153
1,935.6432,156.6044,854.834184,5.39891747757792
1,935.7618,157.9181,854.848205,5.41366776451468
1,934.0792,159.4102,854.864185,5.40793966501951
1,933.5946,159.6771,854.88519,5.41988387703896
1,930.0585,158.3955,854.897205,5.49216475337744
1,926.8784,159.306,854.913189,5.49708399921656
1,925.0902,161.0081,854.931209,5.54894469678402
1,923.3478,161.3831,854.947191,5.5158007889986
1,924.1301,159.6649,854.96319,5.46464649960399
1,925.9642,157.179,854.987202,5.46657061204314
1,927.5092,157.2718,854.995192,5.43910684064031
1,929.1818,157.8478,855.01121,5.4650167003274
1,929.9968,157.9923,855.031212,5.43631007894874
1,930.4144,159.0364,855.045207,5.44010056182742
1,930.1373,161.1472,855.059195,5.42219309136271
1,929.4279,163.3578,855.084196,5.45549439266324
-1,NaN,NaN,855.092214,0
-1,NaN,NaN,855.108197,0
1,926.0166,171.9207,855.1302,5.41243841871619
1,926.0182,174.5056,855.142199,5.35442447289824
1,923.2753,176.4409,855.158218,5.32721728086472
1,922.3528,179.4255,855.180204,5.36276213824749
-1,NaN,NaN,855.190201,0
1,920.4382,185.24,855.206218,5.44979656115174
1,920.1603,187.1761,855.228205,5.35890739411116
1,919.7401,186.0699,855.240205,5.43976994231343
-1,NaN,NaN,855.256205,0
-1,NaN,NaN,855.270207,0
-1,NaN,NaN,855.288206,0
1,928.9505,188.6951,855.302222,5.42558031156659
-1,NaN,NaN,855.318226,0
-1,NaN,NaN,855.336209,0
-1,NaN,NaN,855.354224,0
-1,NaN,NaN,855.368211,0
-1,NaN,NaN,855.382227,0
-1,NaN,NaN,855.398212,0
-1,NaN,NaN,855.414229,0
-1,NaN,NaN,855.430243,0
-1,NaN,NaN,855.44623,0
-1,NaN,NaN,855.462214,0
-1,NaN,NaN,855.482215,0
-1,NaN,NaN,855.496214,0
-1,NaN,NaN,855.512216,0
-1,NaN,NaN,855.532217,0
-1,NaN,NaN,855.542218,0
-1,NaN,NaN,855.560217,0
-1,NaN,NaN,855.578249,0
