Display,X Pos,Y Pos,Start Time (secs),Pupil Diameter
1,767.9595,479.7374,863.003654,4.9522235058248
1,769.1089,480.1269,863.025646,4.92674438282847
1,770.1566,480.5806,863.037646,4.90796146914363
1,770.8389,481.2313,863.053664,4.89970669150352
1,771.3889,481.93,863.073671,4.88074822351336
1,771.598,482.6841,863.085649,4.8675024881959
1,771.4347,483.4323,863.101661,4.83760377392173
1,771.0746,483.7224,863.123649,4.83054108917713
1,770.2526,483.9302,863.135692,4.8098829574883
1,769.5939,485.166,863.15165,4.85890591517091
1,767.8671,486.9424,863.171687,4.84738918021321
1,766.826,489.7459,863.185683,4.79964027181268
1,764.8371,493.7924,863.199671,4.78289322927594
1,763.5869,497.4843,863.219683,4.76124323904514
1,762.5848,501.3514,863.233654,4.75636729970574
1,762.025,505.0991,863.247659,4.73076337948442
1,761.1318,509.9372,863.263688,4.76305047050118
1,761.363,512.2488,863.281658,4.74213110283017
1,760.9454,514.9255,863.29566,4.69814240932465
1,762.4539,514.6581,863.313686,4.70751943066716
1,761.7796,515.5247,863.329676,4.66332957148552
1,762.2245,515.2722,863.345681,4.6723885461688
1,761.6326,514.9545,863.361681,4.68792812898755
1,761.6453,515.4159,863.379693,4.67866938561201
1,762.0577,514.4404,863.393699,4.70087304711342
1,761.824,513.7295,863.409662,4.69705136492848
1,761.2834,513.1754,863.427663,4.70043439418077
1,761.127,512.343,863.443664,4.68122912570834
1,760.8956,513.5181,863.459664,4.65718563646078
1,762.1967,513.0341,863.477666,4.59917495027184
1,761.8372,513.6556,863.491666,4.61133662611246
1,768.7156,509.6558,863.507679,4.64136525988579
1,774.0198,506.2027,863.525675,4.6602264046669
1,785.8666,499.7779,863.541667,4.65414766222239
1,796.4166,493.3373,863.555687,4.60432469844818
1,807.6466,486.9853,863.575686,4.627900198102
1,818.6915,480.8546,863.58967,4.60386043414474
1,828.9586,475.2203,863.605688,4.59257047623396
1,838.6583,470.1178,863.623693,4.59842197597027
1,843.6525,467.6689,863.637672,4.57273283973336
1,843.8166,468.9889,863.653673,4.55086631700397
1,844.0363,470.4292,863.671684,4.54471772536635
1,843.7251,471.294,863.687675,4.54543670639396
1,843.7532,471.7892,863.701676,4.55759419128299
1,843.781,471.9177,863.721698,4.58330661058426
1,843.6263,471.7417,863.73568,4.59682708606124
1,843.8792,471.321,863.751701,4.58154082298279
1,844.1721,470.7477,863.769681,4.58340439945459
1,844.3708,470.1143,863.783697,4.5682885684073
