Display,X Pos,Y Pos,Start Time (secs),Pupil Diameter
1,910.2659,203.1395,34.004995,4.62526315823197
1,909.4227,207.1987,34.025018,4.64761885814369
-1,NaN,NaN,34.034996,-1
1,908.897,218.7806,34.055033,4.70599601976573
-1,NaN,NaN,34.069018,-1
1,907.572,229.9241,34.087,4.76942048408091
-1,NaN,NaN,34.101021,-1
1,907.2827,244.6255,34.121041,4.81447833590209
-1,NaN,NaN,34.135002,-1
1,906.8637,258.5271,34.151034,4.84689162112772
-1,NaN,NaN,34.167021,-1
1,906.6246,273.0115,34.185037,4.84763295389712
-1,NaN,NaN,34.199022,-1
1,905.7855,287.5358,34.217024,4.78845136240125
-1,NaN,NaN,34.233007,-1
1,905.3687,295.5383,34.249022,4.78601758368313
1,905.5259,297.0385,34.265025,4.84155211597681
1,904.6057,296.7071,34.283008,4.84443665482104
1,902.4016,292.165,34.299027,4.86456975340843
1,899.9483,288.9548,34.315028,4.81988722458482
1,897.5842,282.9837,34.333011,4.82188584282994
1,895.3823,278.1793,34.34702,4.82400227338076
1,893.6991,272.0165,34.363028,4.84452815726399
1,893.2276,266.7202,34.381031,4.87585109658539
-1,NaN,NaN,34.395013,-1
1,893.2311,262.8012,34.411014,4.90536238066852
-1,NaN,NaN,34.427017,-1
1,893.8223,260.222,34.443025,4.9588019028306
1,894.1055,258.485,34.459035,4.95403027161956
1,894.9961,257.1613,34.477048,4.98013757169247
-1,NaN,NaN,34.491019,-1
1,895.6176,255.2469,34.509036,4.99600847251713
-1,NaN,NaN,34.525049,-1
1,896.3604,254.0456,34.543021,4.98578092083335
1,897.2715,252.4,34.557038,4.93738660588861
1,898.1732,251.4084,34.57704,4.91874408908188
1,900.5691,247.4464,34.591024,4.85750427469611
1,902.4406,244.9234,34.605049,4.82144183479249
1,906.2367,239.8809,34.625056,4.75358311086893
1,909.8342,235.3944,34.639043,4.77321818470955
1,913.4566,230.4623,34.655026,4.74365125410259
1,917.2899,224.744,34.673058,4.75021940656006
1,920.9697,219.7458,34.689031,4.73119085654616
1,924.151,215.5506,34.703045,4.72557381726801
1,925.8022,213.3311,34.72323,4.73020481877029
1,926.323,212.647,34.73504,4.69865556806326
1,927.1325,210.9103,34.75303,4.69724740833044
1,927.3939,210.4562,34.769031,4.6657407656312
1,927.3884,210.2896,34.785035,4.63826837949455
1,927.3112,210.4931,34.801049,4.60447347722948
1,921.3696,216.1723,34.817036,4.56038070842624
1,915.2057,220.8088,34.835033,4.62464150041342
1,901.4486,233.6095,34.849034,4.55976650118828
1,888.406,243.2599,34.867055,4.61988127790391
-1,NaN,NaN,34.879036,-1
1,873.2845,255.2783,34.899037,4.67145233415067
-1,NaN,NaN,34.913036,-1
1,858.8461,264.8572,34.931068,4.68921521678567
-1,NaN,NaN,34.945041,-1
1,843.6581,273.3642,34.963132,4.74498327821493
-1,NaN,NaN,34.979055,-1
1,828.4036,281.1638,34.997056,4.77635534480214
1,819.1279,282.5639,35.013056,4.68006171286106
1,817.0627,279.1039,35.031064,4.7201169654727
-1,NaN,NaN,35.041059,-1
1,816.0035,275.7655,35.061053,4.7220136038959
-1,NaN,NaN,35.077055,-1
1,816.27,272.07,35.095079,4.68784314580262
-1,NaN,NaN,35.107057,-1
1,815.652,270.4729,35.129108,4.73257200792432
-1,NaN,NaN,35.139048,-1
1,814.9867,269.5941,35.159081,4.7239342238754
1,813.5889,269.8413,35.177067,4.69055864959955
1,812.6469,270.1575,35.191066,4.68510598875582
-1,NaN,NaN,35.203049,-1
1,811.3489,270.4474,35.22707,4.69518546015024
-1,NaN,NaN,35.235072,-1
1,810.312,269.7285,35.25707,4.6845143660903
-1,NaN,NaN,35.267054,-1
1,808.2653,268.7469,35.287074,4.78608720004559
-1,NaN,NaN,35.299074,-1
1,805.6743,268.4818,35.321056,4.79016359895468
-1,NaN,NaN,35.333078,-1
1,802.8734,268.753,35.353056,4.82228584587574
-1,NaN,NaN,35.36709,-1
1,800.0498,270.2337,35.385075,4.82477620244026
-1,NaN,NaN,35.399059,-1
1,798.1696,271.3137,35.417079,4.80140070430934
-1,NaN,NaN,35.43106,-1
1,796.5102,271.593,35.451095,4.8191302921623
-1,NaN,NaN,35.465079,-1
1,794.8073,272.4254,35.483062,4.82691917568445
-1,NaN,NaN,35.497063,-1
1,793.7367,272.6608,35.515084,4.8341085202992
-1,NaN,NaN,35.52909,-1
1,792.6647,273.1488,35.549065,4.84301871620119
-1,NaN,NaN,35.561069,-1
1,791.6708,273.9443,35.581066,4.79398877359927
-1,NaN,NaN,35.595071,-1
1,790.7533,273.9164,35.613087,4.75743249990046
-1,NaN,NaN,35.62907,-1
1,789.8889,273.7322,35.645085,4.75471140816808
-1,NaN,NaN,35.65909,-1
1,789.1875,273.2231,35.68109,4.77690435945988
-1,NaN,NaN,35.691077,-1
1,788.7554,272.2867,35.709102,4.77398070506752
-1,NaN,NaN,35.727091,-1
1,788.4779,271.7184,35.741092,4.77702170610428
-1,NaN,NaN,35.755075,-1
1,788.2942,271.1082,35.779095,4.78072417899966
-1,NaN,NaN,35.787075,-1
1,786.5162,273.5153,35.807097,4.71780891530216
1,784.2788,285.8419,35.827186,4.71753091551363
1,779.3766,301.6507,35.839088,4.75322129204869
1,775.075,328.2573,35.855098,4.72677522338927
1,768.8735,356.9881,35.873099,4.71384893171489
1,763.5519,387.8445,35.887084,4.70286817289889
1,757.201,419.5793,35.905083,4.69952519051731
