Display,X Pos,Y Pos,Start Time (secs),Pupil Diameter
1,962.7982,211.9989,1129.006625,3.16653493791819
1,962.6154,212.043,1129.028611,3.15732439048588
1,962.3365,211.9783,1129.040609,3.1104467343539
1,962.1483,211.9106,1129.056625,3.14388144761324
1,962.0515,211.1201,1129.074639,3.16808396019042
1,962.2092,210.4277,1129.090611,3.19266319274902
1,962.3758,209.6945,1129.104613,3.21323680691421
1,962.5544,208.7286,1129.126638,3.20386164821684
1,962.5634,207.8458,1129.136633,3.19505063816905
1,962.3931,207.1924,1129.152632,3.1688716262579
1,962.2281,206.7129,1129.174627,3.14884004183114
1,962.1052,206.5645,1129.186643,3.14465723931789
1,961.7944,207.2809,1129.202635,3.14559368416667
1,961.4072,208.6415,1129.222619,3.1680790707469
1,960.765,210.8799,1129.236619,3.1931665726006
1,959.9492,213.9761,1129.250619,3.21093667298555
1,958.7346,218.6933,1129.266667,3.19871865212917
1,957.2015,224.4211,1129.28464,3.21372621692717
1,955.3516,230.7568,1129.298631,3.22719058021903
1,953.0939,237.3975,1129.316622,3.2123310957104
1,950.6175,244.1011,1129.332622,3.20803793147206
1,948.0406,250.5081,1129.348623,3.22636542841792
1,945.9097,256.0041,1129.364626,3.23042669333518
1,944.2284,259.9733,1129.380628,3.24538885615766
1,943.1424,262.0212,1129.396628,3.249600995332
1,942.4919,263.0938,1129.412662,3.24950064532459
1,942.0657,263.3507,1129.428629,3.22589930146933
1,941.7318,263.8992,1129.446629,3.24706663377583
1,941.3458,264.7017,1129.460629,3.2925265841186
1,940.9662,265.5723,1129.482633,3.30635183490813
1,940.5928,266.8187,1129.49463,3.32810264080763
1,940.165,268.2582,1129.51063,3.33125027827919
1,939.7935,270.0204,1129.528633,3.29470983706415
1,939.4404,271.6092,1129.542633,3.2845486421138
1,938.9348,273.1173,1129.558633,3.31650511361659
1,938.5239,274.9837,1129.578652,3.31422034651041
1,938.1771,276.4162,1129.592652,3.3584248740226
1,937.7783,278.0089,1129.606636,3.39820305816829
1,937.2,279.5258,1129.628651,3.41597432270646
1,936.5201,280.724,1129.640637,3.44855897128582
1,935.9611,281.5072,1129.656655,3.45975439995527
1,935.7934,281.5372,1129.674651,3.47314262762666
1,935.9713,281.524,1129.690641,3.4479817841202
1,936.4474,280.8312,1129.70464,3.44401272013783
1,937.0271,280.2159,1129.724657,3.42301512137055
1,941.6048,269.4216,1129.73864,3.42726614326239
1,945.0142,260.3453,1129.75468,3.44174006022513
1,952.5614,241.1042,1129.774643,3.44936503097415
1,958.264,224.2335,1129.789644,3.45223769545555
1,963.8464,207.3542,1129.803662,3.4585555549711
1,968.3832,191.934,1129.823647,3.46845318563282
1,972.5342,176.468,1129.833662,3.48294316790998
1,976.2932,161.7655,1129.85165,3.49378166720271
1,976.6845,156.189,1129.867648,3.49408132024109
1,974.975,157.9082,1129.88367,3.50673566572368
1,974.2975,158.443,1129.899649,3.47903557121754
1,973.5593,158.7677,1129.915667,3.48455808125436
1,973.2866,158.7495,1129.931664,3.4784353338182
1,973.3561,159.0201,1129.947665,3.45373712480068
1,973.5256,159.3246,1129.96566,3.44569655135274
1,973.2917,160.074,1129.98167,3.45414853654802
1,972.709,161.2134,1129.999654,3.44699900597334
1,971.7737,162.8222,1130.011671,3.46601870842278
1,970.6793,165.2934,1130.031672,3.46709508448839
1,969.5914,167.9988,1130.045655,3.44926910474896
1,968.5381,171.2393,1130.061673,3.4444835036993
1,967.5776,174.7715,1130.079674,3.4598249476403
1,966.8156,177.6459,1130.095658,3.4809981007129
1,966.4791,179.6665,1130.109676,3.4850686788559
1,966.3163,181.4197,1130.129679,3.49130039103329
1,966.1969,182.9467,1130.14366,3.4298887476325
1,965.8214,184.7379,1130.159678,3.43728088773787
1,965.1877,186.7038,1130.177676,3.43308411538601
1,964.345,188.555,1130.191692,3.45465121790767
1,963.5734,190.2973,1130.207666,3.51935671642423
1,962.9764,192.0748,1130.227692,3.51646752096713
1,961.9353,198.7071,1130.239681,3.50015726871789
1,962.9141,218.1952,1130.257684,3.5258294083178
1,962.3223,244.7286,1130.283683,3.52723430842161
1,967.2582,292.7964,1130.289683,3.56925837695599
1,971.5435,347.1597,1130.305667,3.6315624602139
1,981.7319,415.699,1130.325696,3.63571406342089
1,990.7919,492.4914,1130.337686,3.62258544191718
1,1003.079,575.8773,1130.355672,3.66441044025123
1,1014.027,658.4169,1130.3717,3.58315859921277
1,1024.274,718.8009,1130.38567,3.60240810550749
-1,NaN,NaN,1130.403672,3.52997216396034
-1,NaN,NaN,1130.421672,3.44634475186467
-1,NaN,NaN,1130.433673,3.45048168674111
