,pID,group,trial,null_percent,duration_rpmleft,duration_percentage_rpmleft,duration_average_rpmleft,duration_nrst,duration_percentage_nrst,duration_average_nrst,duration_asi,duration_percentage_asi,duration_average_asi,duration_hsi,duration_percentage_hsi,duration_average_hsi,duration_alt,duration_percentage_alt,duration_average_alt,duration_runway,duration_percentage_runway,duration_average_runway,duration_unknown,duration_percentage_unknown,duration_average_unknown,between_runway_mean_duration_all,between_runway_n_trans_1,between_runway_mean_duration_1,between_runway_n_trans_2,between_runway_mean_duration_2,between_runway_n_trans_3,between_runway_mean_duration_3
13,011,2,1,0.07796038769490098,1.4450600000000122,0.012687139054357558,0.7225300000000061,4.5041839999999524,0.03954521523979029,0.9008367999999904,14.903481999999883,0.13084754164402296,0.7843937894736781,0.7310659999999984,0.00641851272605488,0.24368866666666614,6.517268999999999,0.057219422070815824,0.5924789999999999,83.36240600000036,0.7318937876820385,3.3344962400000147,2.4361280000000534,0.02138838158292001,0.2706808888888948,1.1837892048611058,13,1.4066105384615288,3,1.8170913333333374,4,3.3334219999999988
14,014,2,1,0.06553527590991567,1.0370469999998022,0.012166189467457534,0.3456823333332674,2.437103000000036,0.02859104442683432,0.8123676666666787,15.386314999999513,0.18050563137062606,0.5495112499999826,6.22805800000026,0.07306489835304693,0.8897225714286086,15.17298199999999,0.17800290034912386,0.541892214285714,37.05760299999997,0.4347438634005097,0.9038439756097554,7.920975000000112,0.09292547263240161,0.3960487500000056,1.2566645841795023,25,1.3311093999999934,8,2.003105500000011,3,4.373866666666667
15,016,2,1,0.04262017193364814,0.0,0.0,0.0,3.9341759999999795,0.03896013380137503,0.6556959999999966,16.377370000000496,0.16218504879157616,0.6298988461538653,2.1959200000002284,0.0217461895495079,0.31370285714288976,13.81972100000013,0.13685665797810778,0.5758217083333387,62.11518899999959,0.6151265409930046,1.6346102368420945,2.537153999999987,0.025125428886428533,0.4228589999999978,1.0917312319819887,16,1.46183412500001,14,1.7178622857142938,5,2.2810250000000223
16,019,2,1,0.06760270410816432,1.313084999999944,0.01173367350503081,0.43769499999998135,1.4620479999999816,0.013064800740762252,0.3655119999999954,25.855344000000116,0.23104228961283665,0.5620726956521764,2.6851539999999545,0.02399442560590389,0.4475256666666591,24.16394699999961,0.21592803564954,0.5253031956521654,54.770747000000256,0.4894291404780925,1.141057229166672,1.6570839999999407,0.014807634407833923,0.23672628571427726,1.0162698682877356,20,1.2367712999999867,12,1.9266663333333394,4,2.6836437499999874
17,020,2,1,0.03775510204081633,1.3450670000000855,0.011679337117667644,0.6725335000000427,9.658444999999915,0.08386514217317301,0.8048704166666596,8.339571999999862,0.07241324990134616,0.46330955555554787,0.8420259999999757,0.0073113871025311805,0.2806753333333252,16.696681999999953,0.1449787838259955,0.5565560666666651,63.98402599999969,0.5555790230520564,1.2072457735848998,14.300564000000065,0.12417307682723003,0.5500216923076948,1.064412311217953,31,1.1885169032258116,10,1.5442810000000065,7,2.866873428571442
18,021,2,1,0.07743362831858407,0.0,0.0,0.0,3.4383510000000683,0.033823940261884025,0.38203900000000757,17.534949999999753,0.17249579850780306,0.5656435483870889,3.12022300000001,0.03069443356881098,0.22287307142857213,6.205357000000163,0.06104368764901117,0.4136904666666775,67.79321700000048,0.666899255477091,1.6141242142857257,3.5622619999999756,0.035042884535399756,0.508894571428568,0.9784658406504004,22,1.059944227272718,9,2.3757864444444357,5,2.0722971999999915
19,022,2,1,0.044617784711388456,0.0,0.0,0.0,11.620250999999882,0.09862152575730143,0.6835441764705813,9.27260300000006,0.07869694515219557,0.7132771538461585,10.65891999999991,0.09046267187559176,0.46343130434782215,5.658338000000128,0.04802253641599788,0.707292250000016,74.20849800000008,0.6298104315403973,1.4270865000000015,6.408111000000076,0.05438588925851606,0.9154444285714395,1.1764969852941194,38,1.293410789473687,10,1.531680499999999,2,2.5016279999999824
20,025,2,1,0.04104032450489144,0.0,0.0,0.0,4.652235999999903,0.04626965089847294,0.7753726666666504,36.64373200000023,0.3644468352975317,1.0178814444444508,5.332173000000125,0.05303208677295694,0.4101671538461635,8.178390999999749,0.08133966043021233,0.4543550555555416,44.013474999999914,0.43774394142487716,1.047939880952379,1.7261589999999387,0.017167825175948937,0.34523179999998777,1.2204086170731743,24,1.3335243750000056,5,2.6623315999999932,7,2.4281287142857115
21,003,1,2,0.08315542271562767,5.130288999999948,0.0449767693168957,0.5130288999999948,0.0,0.0,0.0,9.155599000000052,0.08026628990706128,0.6103732666666701,0.0,0.0,0.0,14.344988999999941,0.1257611922264828,0.8965618124999963,84.86836200000153,0.7440330827321627,2.5717685454545918,0.5660679999998592,0.004962665817397508,0.1886893333332864,1.3283173541666666,23,1.5081193913043465,7,1.9452445714285724,2,1.5165800000000331
22,004,1,2,0.02585682417359562,7.8624830000003385,0.06860189788902579,0.49140518750002116,2.497163000000228,0.021788297811042842,0.35673757142860396,12.13258099999996,0.10585944451546614,0.4666377307692292,0.45300799999995434,0.00395259469036783,0.11325199999998858,19.168215000000373,0.16724690255544736,0.4563860714285803,70.80675000000053,0.617804506967278,1.20011440677967,1.6900839999999562,0.01474635557137208,0.153643999999996,0.8704221066091905,27,1.0638272222222187,21,1.4746938571428463,6,2.012276999999964
23,007,1,2,0.05146223002996796,5.299238000000173,0.04466524460173844,0.5299238000000173,1.8461479999997437,0.01556047340976119,0.6153826666665813,13.221738999999843,0.11144096688907316,0.4006587575757528,1.3481049999999186,0.01136265998504332,0.4493683333333062,12.240760000000023,0.1031726711484102,0.5563981818181829,83.28233299999965,0.7019548422713409,1.665646659999993,1.4051109999998062,0.011843141694632811,0.17563887499997577,0.8918979455782308,33,0.9284673636363592,6,1.905599666666698,7,2.2262465714285815
24,008,1,2,0.08434949108132621,8.656428999999775,0.15427220055589497,1.082053624999972,0.6340490000000045,0.011299825192382203,0.6340490000000045,4.612235999999825,0.08219784361462565,0.5765294999999782,0.0,0.0,0.0,13.676532000000293,0.24373892370782632,0.8045018823529584,26.155094999999847,0.46612801438082224,1.1371780434782541,2.3770579999998063,0.042363192548448586,0.39617633333330105,3.011078935606078,14,3.3090329285714444,5,4.287626600000044,1,3.699190000000044
25,010,1,2,0.04252746145318956,6.411241000000132,0.05053547460115313,0.9158915714285902,5.313291000000049,0.04188107768512095,0.7590415714285784,14.627844999999638,0.11530140412239555,0.7698865789473494,1.782118999999966,0.014047238196275706,0.4455297499999915,11.697300999999698,0.09220190873927774,0.5085783043478129,82.33505700000035,0.6489915418571736,2.0583764250000085,4.699294000000123,0.03704135479860336,0.6713277142857318,1.2372845470085436,24,1.4522008333333265,6,1.852096500000016,5,2.8887571999999637
26,023,1,2,0.1158416864730805,0.0,0.0,0.0,2.0301609999999073,0.021841433461599502,0.29002299999998676,11.508563999999978,0.12381458162410293,0.3384871764705876,1.0721600000001672,0.011534805022948054,0.1786933333333612,4.513237000000004,0.04855554098021464,0.3223740714285717,67.50746600000014,0.7262772887471787,1.2274084727272752,6.318400999999881,0.06797635016395619,0.39490006249999254,0.9268025977366229,41,1.0199533170731678,11,1.1403320909090864,1,1.863067000000001
27,027,1,2,0.05707282913165266,2.1440880000000107,0.02304437439939572,0.7146960000000036,4.207964999999945,0.04522665157379336,0.5259956249999931,10.38462600000014,0.11161258751585813,0.6108603529411847,0.8950800000001209,0.00962020152037314,0.44754000000006045,4.105283999999983,0.04412304975908079,0.29323457142857023,70.6366340000003,0.7591932048540379,2.2073948125000094,0.668032999999923,0.007179930377461034,0.22267766666664102,1.132950575268806,20,1.3440675499999828,9,1.5114153333333382,1,3.0021789999999555
28,029,1,2,0.03752931978107897,7.960328999999888,0.06608398607043582,0.7960328999999888,5.057188999999767,0.04198308982349229,0.561909888888863,14.612850999999864,0.12131099630848911,0.41751002857142466,1.6051160000000664,0.013325135605003204,0.2675193333333444,10.118285999999898,0.08399862255450603,0.37475133333332955,78.02084100000059,0.6477028989439757,1.258400661290332,3.083148999999935,0.025595270694097783,0.34257211111110386,0.895196588524587,36,1.0498398333333323,18,1.40189794444443,6,1.8544254999999907
29,032,1,2,0.03445262763699913,1.3140909999999622,0.012995171105329021,0.32852274999999054,7.362415000000055,0.07280762342443899,0.5663396153846196,8.20131699999979,0.08110360523285225,0.5467544666666526,0.3560330000000249,0.0035208442597537497,0.3560330000000249,3.6851909999998043,0.03644320492326437,0.5264558571428292,78.78877300000033,0.7791496831756409,2.1294262972973064,1.4136650000000373,0.0139798678787207,0.4712216666666791,1.0547857731481427,30,1.1492869999999964,5,1.2094617999999628,1,1.4100700000000188
30,001,2,2,0.08854929872304794,2.509225999999785,0.024244616095378986,0.501845199999957,2.329184999999825,0.022505025908433875,0.38819749999997083,21.37669399999936,0.20654565966494062,0.48583395454544004,1.214093000000048,0.011730796145540755,0.607046500000024,9.826997999999776,0.09495031291723906,0.4272607826086859,66.24001900000042,0.6400235892684667,1.2988239019607926,0.0,0.0,0.0,1.0802381246666628,35,1.1680340571428556,6,1.79008399999996,4,3.153663249999994
31,002,2,2,0.02110286320254507,5.036239000000137,0.04442114689182208,0.38740300000001054,3.101105999999959,0.027352690202570855,0.5168509999999932,14.816628000000264,0.13068712760245849,0.34457274418605266,0.668032999999923,0.005892252536382875,0.3340164999999615,12.775557999999819,0.11268427462298142,0.3871381212121157,76.05720100000008,0.6708474514020778,1.4084666851851866,0.9200430000000779,0.008115056741706463,0.46002150000003894,0.7876187649146384,26,0.9068829615384464,17,1.4096048235294214,6,1.7382546666666485
32,005,2,2,0.09497025419145484,11.14652600000045,0.1112694002635764,0.9288771666667041,0.4380190000000539,0.0043724934059325305,0.4380190000000539,10.251184000000194,0.10233171264944305,0.569510222222233,0.0,0.0,0.0,9.542545000000018,0.0952577744077526,0.5964090625000011,67.85664000000122,0.6773740658480715,1.9957835294118007,0.9411089999999831,0.009394553425223969,0.1882217999999966,1.4946822373737307,27,1.5696721481481417,4,2.5031342499999596,2,2.905646000000047
33,006,2,2,0.06499640620186878,0.0,0.0,0.0,5.194304999999872,0.04330270243016331,0.8657174999999787,7.919502999999963,0.06602151429378762,0.34432621739130276,0.5490290000000186,0.004577020296754142,0.5490290000000186,6.746375999999941,0.05624165550732968,0.4818839999999958,96.16300800000033,0.8016699289343869,2.3454392195122034,3.381146999999828,0.02818717853757828,0.6762293999999656,0.9788878374999925,33,1.035781121212112,5,1.2470638000000007,2,2.785615500000006
34,009,2,2,0.19852861625013524,0.17799100000002,0.0024595990089860114,0.17799100000002,2.9770959999998468,0.04113950913953525,0.5954191999999694,10.414314000000104,0.14391197528901192,0.3155852727272759,1.7861819999999398,0.02468266079221989,0.25516885714284854,13.276529000000323,0.1834639817247567,0.45781134482759733,40.116487000000234,0.5543565217858751,0.9117383409090962,3.617261999999755,0.04998575225961512,0.30143849999997957,1.1104451335271341,22,1.288152227272731,9,1.891308999999991,8,3.1004788750000074
35,011,2,2,0.0612094395280236,0.0,0.0,0.0,1.1200880000001234,0.00940605062340221,0.5600440000000617,16.834841000000324,0.141372255289685,0.7652200454545602,1.0310580000001437,0.008658412324446042,0.5155290000000718,6.4402870000002395,0.0540829520102302,0.644028700000024,90.35218300000008,0.7587414624858115,3.346377148148151,3.3031900000003134,0.02773886726642502,0.5505316666667189,1.3535535064102515,16,1.4998353124999966,4,2.2023487499999987,6,3.395164333333298
36,014,2,2,0.037713548941656815,8.280453000000307,0.07757236621023815,0.7527684545454825,2.02517899999998,0.01897214162428994,0.6750596666666601,18.12389599999983,0.1697870270706452,0.624961931034477,2.0661049999998795,0.0193555417425579,0.25826312499998494,15.118904999999813,0.14163587853922274,0.5399608928571362,56.34601800000007,0.5278568627567253,1.3103725116279086,4.784325000000308,0.0448201820563208,0.3680250000000237,1.0725614295634915,28,1.197589357142858,4,1.7328332499999988,3,2.755119666666625
37,015,2,2,0.15024965955515207,0.3930430000000342,0.0044522711263350785,0.3930430000000342,2.126110000000267,0.024083925077949837,0.3543516666667112,15.581352000000152,0.1765007991971819,0.502624258064521,2.9351870000000417,0.033248902360538485,0.2257836153846186,8.51735500000018,0.09648199748944317,0.35488979166667417,57.66875700000094,0.6532540757187273,1.2815279333333542,1.0574110000001156,0.011978029029824233,0.2114822000000231,1.1313842162878722,25,1.3693794399999932,10,2.000792499999977,3,2.0727496666666334
38,016,2,2,0.04661581305242765,0.0,0.0,0.0,3.0710889999998017,0.03001863241908594,0.5118481666666336,14.150683000000072,0.13831710883534729,0.47168943333333574,3.068200999999817,0.029990403406372254,0.2360154615384475,10.549399999999991,0.1031160480344026,0.4219759999999997,69.30465699999957,0.6774245303258722,1.6903574878048675,2.162063000000103,0.021133276978919688,0.5405157500000257,0.9421729162500057,19,1.2512333684210561,12,1.4194045833333557,3,2.2317690000000234
39,017,2,2,0.1600609756097561,7.29122000000018,0.07893962991650146,0.5208014285714414,1.706098999999881,0.018471370176856617,0.42652474999997025,15.52580300000011,0.1680927393462941,0.3303362340425555,2.856097999999861,0.030922029389490843,0.3570122499999826,6.574423999999794,0.07117911645432946,0.41090149999998715,57.626808000001006,0.6239064102837731,1.010996631578965,0.7840550000000803,0.008488704432754375,0.19601375000002008,0.930014716071416,31,1.0352749354838529,18,1.6917482777777637,4,1.9010715000000005
40,019,2,2,0.06313052522100884,1.054081999999994,0.009083905532491054,0.35136066666666466,2.72414700000013,0.023476251377616005,0.544829400000026,19.69492800000046,0.16972765441513865,0.5182875789473805,5.39028900000028,0.04645262519313346,0.38502064285716286,17.452330999999617,0.15040132183811372,0.40586816279068877,65.41452899999967,0.5637316659314902,1.3628026874999932,4.308108999999945,0.03712657571201693,0.3077220714285675,0.8625107697568439,14,1.178059714285715,16,1.580266375000022,9,2.0690996666666783
41,020,2,2,0.023581578151768617,1.6720540000000028,0.012877351096747154,0.5573513333333343,3.8822079999999914,0.029898888102059134,0.48527599999999893,7.047154999999748,0.05427377893787748,0.44044718749998424,2.2380350000000817,0.017236262980627134,0.5595087500000204,9.723824999999806,0.07488819651059397,0.40515937499999194,88.55050500000027,0.6819731555794645,2.1083453571428636,16.730779000000098,0.1288523667926306,0.7967037619047665,0.9669137842818412,25,1.1150537599999961,8,1.3780720000000173,5,2.2037199999999757
42,021,2,2,0.06233322659835628,0.0,0.0,0.0,0.7990200000000414,0.007784533254187393,0.2663400000000138,12.178563000000054,0.1186508831590094,0.4199504482758639,2.0221090000000004,0.019700601679671102,0.2888727142857143,6.7394649999996545,0.06565992016210688,0.4212165624999784,78.14768300000105,0.7613617144141217,1.7760837045454785,2.755151999999839,0.026842347330903533,0.3443939999999799,0.9008878410852723,26,1.0567207692307692,15,1.3460494000000078,2,1.7520999999999844
43,022,2,2,0.05189642204792092,0.0,0.0,0.0,3.198159999999916,0.028297639287119904,0.456879999999988,13.254763000000366,0.11727946763460348,0.47338439285715594,3.9122330000001284,0.034615828551783995,0.35565754545455713,13.953276000000187,0.12345998046428037,0.6976638000000094,77.58207500000083,0.6864539527404394,1.5833076530612413,1.1181079999998929,0.009893131321772788,0.22362159999997858,1.0789336788194388,33,1.2296640909090857,9,1.643524444444438,4,2.2421297499999753
44,025,2,2,0.0907463354593264,0.0,0.0,0.0,5.523346000000288,0.05412894056395522,0.5523346000000288,35.49782900000014,0.34787968671351627,0.8658007073170766,4.403220000000147,0.04315167539205663,0.33870923076924203,13.583602000000269,0.13311966791549895,0.4527867333333423,42.59051199999976,0.4173881724295904,1.1830697777777712,0.44202500000005784,0.004331856985382446,0.44202500000005784,1.257204713095242,21,1.5739292380952423,7,1.6952222857142942,3,1.9847716666666884
45,003,1,3,0.0616791140870461,10.38660399999958,0.10837326682763458,0.944236727272689,1.927116999999953,0.020107435004653496,0.9635584999999764,7.257203999999774,0.07572127574273405,0.5582464615384441,0.0,0.0,0.0,17.240735999999742,0.17988891102740157,0.8620367999999872,58.43428900000072,0.6097002247972915,1.8260715312500224,0.595066000000088,0.006208886600284881,0.11901320000001761,1.3288101612903136,19,1.5710839999999937,7,1.8709512857142272,3,2.304116000000022
46,004,1,3,0.041261010662957814,7.96027400000014,0.08247285814274112,0.44223744444445223,3.292171999999937,0.03410872971677788,0.4115214999999921,8.48822500000017,0.08794272361839184,0.32647019230769886,0.5230249999999614,0.005418829380760415,0.2615124999999807,22.879268999999,0.23704192929119006,0.4867929574467872,52.448902000000544,0.5433997440777164,1.0284098431372655,0.9280570000000807,0.009615185772422307,0.30935233333336026,0.8593087696666737,22,1.0478237727272905,13,1.5230688461538455,8,2.0248456250000118
47,007,1,3,0.03889286566451921,5.908292000000415,0.05506842160220317,0.4923576666667013,1.302065999999968,0.012135947147142943,0.651032999999984,8.74112300000013,0.08147191212632826,0.3496449200000052,0.7670550000000276,0.007149360277399374,0.1917637500000069,9.264314000000013,0.08634833031393135,0.9264314000000013,79.98112199999991,0.7454665657203355,2.221697833333331,1.3260470000000169,0.012359462812659311,0.3315117500000042,0.9653893428571473,23,1.0197873043478358,5,2.202512799999977,4,2.199107249999969
48,010,1,3,0.06330837304288632,2.322093999999879,0.022235912001329027,0.774031333333293,3.8332050000001345,0.03670601149783853,0.6388675000000225,19.97917400000142,0.19131661118081164,0.7399694074074601,2.9841590000000906,0.028575715247522063,0.3315732222222323,14.021921999999677,0.13427114650893054,0.5842467499999865,58.771169999999984,0.5627810779129597,1.6325324999999995,2.5181729999999334,0.024113525650608526,0.4196954999999889,1.1851540333333392,14,1.5744399285714346,10,2.039504800000009,7,2.7099907142857256
49,023,1,3,0.058672847035862404,0.8520389999999907,0.009830438467098373,0.42601949999999533,0.5879970000000867,0.006784041959745219,0.1959990000000289,11.0255750000008,0.12720806982061522,0.344549218750025,0.5380109999999831,0.006207326225820596,0.26900549999999157,6.966483000000039,0.0803761124356843,0.36665700000000206,60.82517500000142,0.7017732053204264,1.0137529166666903,5.878269999999361,0.06782080577060992,0.3918846666666241,0.8631753615819119,49,0.8976154285714172,7,1.2927802857142947,3,2.419459333333331
50,027,1,3,0.19540067720090293,3.0441329999998743,0.04950314044186554,0.5073554999999791,0.9420550000000958,0.015319528078756186,0.4710275000000479,10.140505999999732,0.16490307508561144,0.5965003529411607,0.0,0.0,0.0,2.3351119999998673,0.037973169136658526,0.38918533333331123,44.30690600000071,0.7205108943211944,1.9263872173913352,0.7250229999999647,0.011790192935913907,0.7250229999999647,1.5801517878787783,16,1.659452999999992,3,1.887756999999965,2,2.680153999999959
51,029,1,3,0.04960896463172639,7.91543999999999,0.07853642280595913,0.6088799999999992,2.4820809999999938,0.024627028043246818,0.6205202499999984,12.188497999999527,0.12093339502258262,0.4062832666666509,2.6122870000001512,0.025918922551686666,0.37318385714287877,13.8570050000003,0.137488200719646,0.46190016666667666,61.631540000000314,0.6115036793434621,1.3695897777777848,0.10001599999998234,0.0009923515134167438,0.10001599999998234,0.9306252916666641,24,1.0156245416666678,6,2.1929391666666525,11,2.2850229090908813
52,031,1,3,0.10740402193784278,4.378198000000339,0.052257407776206785,0.5472747500000423,3.2371870000000627,0.03863849947097543,0.40464837500000783,15.095621999999821,0.18017871153598075,0.5205386896551663,2.994186999999897,0.03573809384984411,0.5988373999999794,7.173115999999823,0.08561706159428949,0.42194799999998955,50.70706799999937,0.6052307204040585,1.2367577560975456,0.1960070000000087,0.0023395053686449596,0.09800350000000435,1.0434326541666745,23,1.1649089130434889,10,1.684668600000009,4,2.424097250000017
53,032,1,3,0.041868376292031925,2.2371059999998124,0.02303944821642562,0.4474211999999625,2.3031150000001617,0.023719259963086804,0.5757787500000404,2.797267000000147,0.02880841953578643,0.39960957142859244,0.8110779999999522,0.008353108695109898,0.4055389999999761,11.005561999999372,0.11334379139462698,0.47850269565214665,77.8148150000003,0.8013971625230976,1.9952516666666742,0.12999700000000303,0.0013388096718666895,0.12999700000000303,0.8901163991227972,35,0.8921850285714202,2,1.574557499999969,1,3.0701689999998507
54,001,2,3,0.07612541173600097,2.2881459999999834,0.02663600183082884,0.2860182499999979,1.3640500000000202,0.015878723777828372,0.45468333333334005,14.942749999999705,0.17394655601417597,0.5152672413793001,0.0,0.0,0.0,9.087402999999767,0.10578524401217189,0.3951044782608594,57.62087500000007,0.670756906243733,1.405387195121953,0.6010350000000244,0.0069965681212619205,0.3005175000000122,1.021993790000004,25,1.093939320000004,9,1.9373176666666723,4,2.750649750000008
55,002,2,3,0.04703810841403597,5.199256999999989,0.05795699507020907,0.3713754999999992,2.484092999999916,0.02769060382184153,0.41401549999998605,10.27547600000048,0.1145424647937351,0.321108625000015,0.33603499999992437,0.003745838845514535,0.16801749999996218,13.692819999999983,0.15263617498370652,0.4279006249999995,53.8360449999999,0.600119477583923,1.1215842708333312,3.8851519999998345,0.043308444901070255,0.9712879999999586,0.9087701081560249,26,1.095522576923066,11,1.454261909090912,5,1.8879868000000442
56,005,2,3,0.11097477845944104,9.500579000000243,0.1271616599747605,0.527809944444458,3.8384849999999915,0.051376671294265853,0.6397474999999986,7.110220999999569,0.09516762137837322,0.29625920833331537,0.0,0.0,0.0,8.061403999999925,0.10789884641421732,0.42428442105262765,45.424873000000275,0.6079947606164389,1.4653184838709765,0.7770439999999326,0.01040044032194424,0.15540879999998652,0.9892217555555597,10,1.364161700000011,11,1.9216071818181861,6,1.971257666666664
